Customer_ID,Defaulter,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
77bc10b4-9ee1-4624-84e9-c8f86788f0e8,0,359810,Long Term,684,1220427,10,Home Mortgage,Debt Consolidation,26442.49,22.6,12,10,0,300466,393558,0,0
d3deb1a1-2e24-4f79-a8b3-73257944a141,0,706860,Long Term,697,1220921,10,Home Mortgage,Home Improvements,25334.03,34.4,12,22,0,431167,1139864,0,0
452ab6a4-3092-420a-8634-faa13e3503d3,0,178244,Short Term,655,1250694,10,Home Mortgage,Medical Bills,9161.42,13.7,12,13,0,131860,678590,0,0
5c8c3405-f59c-4f04-ada8-6ee1dd5e5c74,1,111694,Short Term,358,1254019,10,Rent,Other,21213.69,17.1,12,24,0,212876,505098,0,0
6b2ea5ee-7159-4eb0-a7fc-69a7a7d32c84,0,268114,Short Term,724,1254266,10,Home Mortgage,Debt Consolidation,17350.8,13.7,12,10,0,238735,438086,0,0
257a7be2-fbb1-4c93-9856-35417f322f2e,1,644578,Long Term,598,1257477,10,Home Mortgage,Debt Consolidation,22529.82,11.1,12,26,1,184718,357060,0,1
07366e71-652c-4c96-943f-6d8b12bf3a96,0,221166,Short Term,726,1258864,10,Home Mortgage,Debt Consolidation,27170.38,26.3,12,8,0,311144,416020,0,0
7f4d10e7-9ef7-4f46-a31b-05f33bb1ec0b,1,174548,Short Term,494,1281284,10,Home Mortgage,Debt Consolidation,15375.37,23.5,12,14,0,186295,357720,0,0
f9041857-4e0a-449c-af67-b2fbbd11950b,0,395802,Short Term,743,1329335,10,Own Home,Debt Consolidation,20050.7,36,12,26,0,222547,1342110,0,0
72145ed1-1045-4543-a435-bcc46c2393d2,0,221694,Long Term,695,1340241,10,Home Mortgage,Other,10967.56,22.8,12,11,0,362786,554158,0,0
d81f74b4-bf54-476a-a252-8cad29aa9863,1,503492,Long Term,309,1358861,10,Home Mortgage,Debt Consolidation,17778.3,14.7,12,6,0,53713,62964,0,0
8d9316bf-ce55-40f9-9b51-7836f9ac3e92,1,596354,Short Term,478,1360457,10,Home Mortgage,Debt Consolidation,33444.56,18.3,12,25,0,409469,1237940,0,0
0380a8b5-0baa-4139-9025-f5823c5ccf84,1,425854,Long Term,395,1363212,10,Own Home,Debt Consolidation,10258.1,19,12,16,0,342418,766898,0,0
495c7bfa-9b5f-496a-8a4f-5ef96640a6ca,0,264044,Short Term,743,1368266,10,Home Mortgage,Debt Consolidation,29417.89,22,12,22,0,299687,785092,0,0
093d9673-e93c-4f92-8b83-ced6d028e669,0,515372,Long Term,714,1390952,10,Home Mortgage,Debt Consolidation,34773.61,21,12,12,0,648869,875644,0,0
9316699e-8080-428d-af11-7ddeb2bb9c14,0,161832,Short Term,707,1397545,10,Home Mortgage,Home Improvements,8257.21,26,12,13,0,146053,413446,0,0
5baa334c-330d-4e22-9a28-5eab10aca7a9,1,194370,Short Term,432,1398932,10,Home Mortgage,Debt Consolidation,27861.79,30.1,12,12,0,106647,244046,0,0
b9458fd6-1759-4e8b-aeda-b9c2c89c040c,0,604912,Long Term,686,1399350,10,Home Mortgage,Debt Consolidation,24721.85,29.7,12,8,0,346845,535502,0,0
3dd7beb8-73ba-468c-9570-c23ebe377521,1,416834,Long Term,467,1406190,10,Home Mortgage,Debt Consolidation,29178.49,14.3,12,10,0,282492,418814,0,0
9509000a-c7bc-4414-9f53-7912161a71b2,0,332420,Short Term,742,1416260,10,Home Mortgage,Debt Consolidation,7104.86,17.8,12,6,0,152912,208318,0,0
62114d47-3a17-426f-b1a6-385107b25750,1,591690,Long Term,330,1421599,10,Home Mortgage,Debt Consolidation,16822.41,37.5,12,12,1,524191,1421442,0,0
8e2737fb-d172-483e-b4b6-6de643441001,1,393118,Short Term,388,1433455,10,Own Home,Debt Consolidation,13737.19,22.5,12,6,0,52079,98208,0,0
c0e9ea7a-ee56-4f8d-8ab1-ffe0bc077fec,0,310750,Long Term,721,1435051,10,Home Mortgage,Debt Consolidation,6242.45,31.8,12,9,1,158346,742280,0,1
e224a5a3-db0a-49e0-ac0a-81a603f0054e,0,539770,Long Term,692,1435792,10,Home Mortgage,Debt Consolidation,13639.91,26.4,12,13,0,146680,421432,0,0
c58a523d-518e-4d15-ae63-611c517914ff,1,328460,Short Term,406,1437217,10,Home Mortgage,Debt Consolidation,26588.41,16.5,12,8,0,121885,157674,0,0
d1125be4-f9cd-4f16-a4d8-7dfc396462bd,0,174944,Short Term,737,1444779,10,Home Mortgage,Debt Consolidation,12882.76,22.7,12,6,0,128003,185966,0,0
0ff56950-e025-45cb-aea9-2aab212dfc8d,0,334224,Short Term,741,1471132,10,Home Mortgage,Debt Consolidation,34816.74,22.2,12,14,0,633650,1030480,0,0
cdc42bb8-76de-47a5-a17b-15579e19b2be,1,762366,Long Term,437,1483596,10,Home Mortgage,Debt Consolidation,10137.83,22.6,12,10,0,151525,321332,0,0
bf86711e-f653-414f-b900-5d8b5a5e064b,0,453024,Long Term,689,1488669,10,Home Mortgage,Home Improvements,22826.22,19.5,12,7,0,219982,276254,0,0
336b3590-1172-4c5a-9dbf-0a0069f02846,0,437756,Short Term,692,1512248,10,Rent,Other,21423.45,28.9,12,25,0,280288,604384,0,0
4b7f6cee-3462-4df3-98f0-a20fa8777648,0,438416,Long Term,721,1514528,10,Own Home,Debt Consolidation,24484.73,32.9,12,12,0,420375,604670,0,0
f2ca268a-0a65-4cde-aede-e403c3e70d1d,0,176220,Short Term,736,1521824,10,Home Mortgage,Home Improvements,14330.37,24.4,12,7,0,226822,383416,0,0
8926bc38-3c6b-44a2-aa6a-7403ac1df9e4,0,172458,Short Term,740,1526688,10,Home Mortgage,Debt Consolidation,12849.7,14.1,12,8,0,238298,635756,0,0
aab43685-cfed-44e8-87e8-f85109723185,0,540320,Short Term,737,1531552,10,Home Mortgage,Debt Consolidation,23356.13,19.1,12,17,0,427557,773520,0,0
a90c8c43-fc43-4f85-ad83-ea5b3772ad7c,0,421234,Short Term,684,1556328,10,Home Mortgage,Debt Consolidation,16211.75,17.1,12,6,0,49590,67562,0,0
2e13ecab-dab5-4308-8163-b988273f7a2c,0,145024,Short Term,715,1560698,10,Home Mortgage,Debt Consolidation,12485.66,11.5,12,8,0,70091,205480,0,0
92b8d444-0261-4765-9a26-fc730401fb3e,0,540430,Short Term,723,1586899,10,Home Mortgage,Debt Consolidation,28828.7,21.1,12,10,0,143298,233376,0,0
94be970b-7680-45e0-9071-c212c9cde710,0,284350,Short Term,728,1587393,10,Home Mortgage,Debt Consolidation,20768.14,22.3,12,11,0,144438,248490,0,0
adf98b64-35aa-4a16-a06d-2ccf30be74b2,0,413226,Long Term,650,1600788,10,Home Mortgage,Debt Consolidation,29347.78,31.4,12,14,0,989615,4259706,0,0
d1a23a89-2967-4ebc-aeec-6baed6354f89,1,119746,Short Term,391,1608616,10,Home Mortgage,Debt Consolidation,21045.92,14.1,12,10,0,138852,230670,0,0
1371b78a-838c-47e6-a70b-5aadabbe7a36,0,220858,Long Term,695,1621308,10,Home Mortgage,Debt Consolidation,11389.74,23,12,8,0,350075,434918,0,0
b0a7cb90-558b-4b1c-a5fc-11da559ac26a,1,112420,Short Term,329,1631112,10,Own Home,Debt Consolidation,9107.08,21.9,12,12,0,220514,353166,0,0
23c08dba-2f52-4c33-b759-99057c03927d,1,303842,Short Term,408,1686915,10,Rent,Debt Consolidation,13045.4,28,12,13,0,505153,909656,0,0
d2b60744-df1a-4e25-a2f0-5ae12e6d31aa,0,546260,Long Term,725,1698372,10,Rent,Debt Consolidation,21512.75,17.5,12,19,0,88787,1606352,0,0
9eca3f52-f5b9-4740-a408-54d96bffa373,0,336182,Long Term,720,1702305,10,Home Mortgage,Debt Consolidation,19009.12,19.4,12,14,0,363014,454916,0,0
a4735c1a-6cad-4492-a2e8-4aa497bf1711,0,116776,Long Term,641,1720602,10,Rent,Debt Consolidation,22726.28,16.6,12,5,0,261535,344102,0,0
718ad2a1-f5fd-4ae3-a99b-56eb9bb641e8,0,416064,Long Term,737,1721780,10,Rent,Debt Consolidation,30848.59,18.3,12,8,0,274512,652674,0,0
cbf9240a-86c2-4aca-bfa5-fde152ce5a6a,1,771958,Long Term,456,1724193,10,Home Mortgage,Debt Consolidation,30029.69,21.9,12,12,0,270674,385968,0,0
cfa1e045-a73e-40a6-b98e-0bac18e89c0a,1,720170,Short Term,440,1730349,10,Own Home,Debt Consolidation,18601.19,23.3,12,11,0,931817,1760110,0,0
40d69ac0-cb9c-46a8-abf0-1c0cdcad14e7,0,627572,Long Term,702,1742148,10,Home Mortgage,Debt Consolidation,18582.95,16.8,12,8,0,411293,555698,0,0
172e8898-64d3-4ae3-9072-d0f8524a1128,0,112134,Short Term,735,1743003,10,Own Home,Debt Consolidation,17865.7,24.6,12,18,0,235676,493460,0,0
413cf704-7bf2-4069-a2b6-7218567714a5,1,534072,Long Term,389,1747658,10,Own Home,Debt Consolidation,37574.4,20.4,12,16,0,274189,734910,0,0
08cc23d4-c979-4ba2-8d7b-8f1b585d99e9,0,394922,Short Term,743,1757291,10,Home Mortgage,Debt Consolidation,26066.29,17.5,12,19,0,726902,1441242,0,0
baff779b-6db6-4aa4-ae9e-612f8cd9965a,0,173338,Short Term,711,1777754,10,Rent,Debt Consolidation,19703.38,17.4,12,10,0,479902,765402,0,0
c374248e-7d4e-4c41-8922-76e4c4d893cb,1,544060,Long Term,375,1785506,10,Rent,Debt Consolidation,14313.65,19.8,12,10,0,133684,310838,0,0
231cccad-8300-4464-9108-fcc530fb6f16,0,609774,Long Term,700,1786779,10,Home Mortgage,Debt Consolidation,18314.48,23.6,12,12,0,528504,1436512,0,0
45c149ec-3a89-4858-a76d-d4f96808aa7d,0,436304,Short Term,737,1787007,10,Rent,Debt Consolidation,8801.18,31.4,12,6,0,400862,562606,0,0
429bf817-34a7-4f22-b151-ac14ca6c2d3d,0,577588,Long Term,633,1789439,10,Home Mortgage,Debt Consolidation,43393.91,16.5,12,8,0,531297,775764,0,0
2e4345aa-a86e-4ca4-90f5-236716775f3a,0,519002,Long Term,699,1798673,10,Home Mortgage,Business Loan,30877.47,29,12,10,0,315115,907632,0,0
b6c91c8e-82b2-49b6-b4bd-b5ce4db44a43,0,351758,Short Term,691,1820903,10,Home Mortgage,Debt Consolidation,19271.13,26.4,12,29,0,183274,2187790,0,0
e782dae1-d62e-4b98-92f6-c3ce2e388014,0,320936,Long Term,712,1826071,10,Home Mortgage,Debt Consolidation,19934.42,12.7,12,10,0,151620,269676,0,0
054f9208-6969-41b1-ba18-96bd702b24a4,1,456874,Long Term,401,1841328,10,Home Mortgage,Home Improvements,19334.02,22.7,12,10,3,173033,402314,0,2
399f6862-9f6b-42ab-84db-aafb97e4d4e1,0,313786,Short Term,739,1856110,10,Home Mortgage,Debt Consolidation,29388.44,13.7,12,14,0,272536,539418,0,0
1fc91e0a-c35a-4042-b5fb-b7e89f60146d,0,156090,Short Term,706,1872260,10,Rent,Debt Consolidation,25275.51,18.5,12,8,0,541386,698060,0,0
4f136098-a7fb-4473-aa86-4f7e140bde0f,0,217470,Short Term,747,1877219,10,Home Mortgage,Debt Consolidation,12201.99,30,12,22,0,407968,1769240,0,0
2cef99f1-4b94-4e1e-a49f-8153073cb9d5,0,53284,Short Term,695,1917670,10,Rent,Debt Consolidation,14925.83,18.9,12,8,0,193762,330924,0,0
692cb91a-e6a8-4495-a06f-f2adf00d6461,1,397826,Short Term,351,1927835,10,Home Mortgage,Debt Consolidation,18957.06,16,12,9,0,244682,304964,0,0
83be44fe-4203-410a-886d-d275409f9964,1,280126,Short Term,399,1931540,10,Home Mortgage,Debt Consolidation,10253.16,19,12,6,0,40926,254782,0,0
cadb721e-266e-438e-bf53-495b0b024804,0,224708,Short Term,729,1940660,10,Rent,Debt Consolidation,27330.93,16,12,9,0,8455,217712,0,0
6edbed51-5feb-4262-85aa-6120088e2833,0,595650,Short Term,745,2023652,10,Home Mortgage,Debt Consolidation,7538.25,42.9,12,6,0,318098,719378,0,0
0e5551f9-fd2a-4411-b2d3-6382aff952b7,0,216106,Short Term,740,2053007,10,Home Mortgage,Home Improvements,6569.63,28.5,12,8,0,245404,382448,0,0
b33d6249-8b2f-4318-a4ff-f758f60034bb,1,65098,Short Term,429,2061576,10,Home Mortgage,Home Improvements,14276.41,16,12,11,0,550335,703340,0,0
deaa7c60-ef4b-4cbf-941c-c36f1d12010b,0,111254,Short Term,729,2065680,10,Home Mortgage,Debt Consolidation,12342.4,14.2,12,9,0,36993,55616,0,0
9f1b34ad-69ad-419d-9b66-5a8b5a1438ba,0,216590,Short Term,687,2078296,10,Rent,Debt Consolidation,17319.26,16.4,12,9,0,82859,205458,0,0
7cb16091-0165-459d-b4da-b8885abe88ea,0,105710,Short Term,747,2092090,10,Home Mortgage,Other,19125.21,18.6,12,8,0,0,0,0,0
1bebcd3f-2e83-4a3a-bb73-baa86f5f9f97,0,185262,Short Term,696,2095225,10,Home Mortgage,Medical Bills,30380.81,23.4,12,7,0,103474,288684,0,0
f09b2f27-aef1-4fb2-9b4f-6f6bfdf27ed9,0,436744,Long Term,737,2149964,10,Home Mortgage,Debt Consolidation,27412.06,27.5,12,18,0,379582,981068,0,0
54cdb376-2bff-4d02-ad0f-694d5c2601cf,0,80564,Short Term,737,2164385,10,Home Mortgage,Debt Consolidation,25070.69,14.8,12,19,0,164312,476850,0,0
d2736c84-cd05-446f-a767-6ae359ecb415,0,781176,Long Term,687,2216692,10,Home Mortgage,Debt Consolidation,11360.67,20.9,12,8,0,517503,753742,0,0
e1544234-7048-4b4d-9e57-436cd53e4174,0,215160,Short Term,743,2229840,10,Home Mortgage,Debt Consolidation,17299.88,21.5,12,14,0,239438,603988,0,0
953d96b3-6c96-4096-9867-fe0b54af73b4,0,299442,Long Term,726,2236129,10,Home Mortgage,Debt Consolidation,29069.62,16.8,12,12,0,329213,499598,0,0
4298f610-cac2-4201-b2dd-1dc01fff7f11,0,316954,Short Term,746,2281140,10,Home Mortgage,Home Improvements,34217.1,26.4,12,14,0,219298,571890,0,0
80d4d56d-0484-4842-8da2-89b1a3fc1f1f,0,198792,Short Term,708,2289120,10,Home Mortgage,Debt Consolidation,28804.76,14,12,15,0,5149,99396,0,0
e4fa8774-0274-4050-8a6d-bb871362bd70,0,197670,Short Term,681,2370972,10,Home Mortgage,Other,12605.55,23.7,12,10,0,426664,951874,0,0
7133c2d7-ed85-411e-aa78-493a8e3c0926,0,574750,Long Term,688,2481856,10,Rent,Business Loan,18924.19,18.7,12,10,0,319409,703142,0,0
dcae5a93-4541-405f-837a-f0b67bf52fc8,0,713020,Long Term,700,2501616,10,Home Mortgage,Debt Consolidation,16281.29,16.4,12,8,0,797240,1053800,0,0
8dcbf707-f0c3-4c47-a81c-d2cd07bfac9f,0,440132,Short Term,723,2530078,10,Home Mortgage,Debt Consolidation,23613.96,26.3,12,12,0,158688,286198,0,0
7a35ae37-aa5c-4463-b22b-ef5c456cc1fb,0,557920,Long Term,594,2544119,10,Rent,Debt Consolidation,28451.74,31.8,12,7,0,648299,974886,0,0
704459ed-ebbe-4f63-bb09-f9a43b740ead,0,643698,Short Term,735,2686961,10,Home Mortgage,Debt Consolidation,44334.79,18.9,12,19,0,808621,1887710,0,0
e3ff31c0-2a77-4c00-ac5d-911c7dc354a9,0,85976,Short Term,726,2784165,10,Home Mortgage,Other,32482.02,17.2,12,16,0,511347,660066,0,0
42acc6a2-d7f4-4e69-b0a5-817c43ce5e19,1,535766,Long Term,323,2891895,10,Home Mortgage,Debt Consolidation,21930.18,26.6,12,14,0,620597,1100462,0,0
7ac31373-dbd3-4e35-9946-9043d5a5e45c,1,219604,Short Term,444,2964513,10,Home Mortgage,Debt Consolidation,35574.27,26.3,12,7,0,1747487,112411530,0,0
c2c5699d-7d67-4087-9f13-209720c8e490,1,195492,Short Term,377,3470369,10,Home Mortgage,Debt Consolidation,36438.77,20.4,12,13,0,240407,341154,0,0
01c58f62-7dc2-43d6-b675-ba2f17137c26,0,150766,Short Term,714,3627195,10,Home Mortgage,Other,33551.53,28.7,12,13,0,113164,144298,0,0
2c8e8094-78e5-4f16-9329-626e7c7af362,1,611864,Long Term,499,3774540,10,Home Mortgage,Debt Consolidation,19847.78,39.3,12,9,0,498313,810392,0,0
7769f517-73b0-4eee-8a26-2d13d4c48b28,0,265276,Short Term,748,3858520,10,Home Mortgage,Other,54340.95,22.4,12,10,0,55442,138358,0,0
c978d76e-6cb4-4a7f-aba0-5ac7f0bd6548,0,172062,Short Term,739,390070,2,Rent,Debt Consolidation,5720.9,19.6,12,4,0,179835,365332,0,0
103405f6-bfa3-4d7f-a606-b3d22a289574,0,107074,Short Term,669,484120,2,Rent,Debt Consolidation,14120.23,11.2,12,9,0,155230,568788,0,0
60b1afb1-de19-432f-b390-ab09681646ba,0,40040,Short Term,588,624283,2,Home Mortgage,Other,12007.05,18.5,12,11,0,4598,11132,0,0
80c9dd1e-8427-42a4-8867-656ff1695db3,0,108284,Short Term,715,654569,2,Rent,Debt Consolidation,12600.23,15.4,12,11,0,209057,318494,0,0
1a499b9b-a273-464f-a404-5c79d9700dee,1,223014,Long Term,303,712633,2,Rent,Buy a Car,10808.34,5,12,15,0,21033,497002,0,0
c95078d3-5bd9-40d0-8945-af26117b2cd9,1,216040,Short Term,398,761520,2,Own Home,Debt Consolidation,11168.96,5.5,12,10,0,74157,293062,0,0
cdc25ffb-b5e9-4e61-9626-0486b00c7124,0,214522,Short Term,745,778126,2,Home Mortgage,Debt Consolidation,9986.02,12.8,12,12,0,74613,193270,0,0
6309feb9-19fc-4ac2-a13f-b05b17ee2dc7,0,82060,Short Term,405,819489,2,Rent,Debt Consolidation,7853.46,9.2,12,9,0,38228,258852,0,0
decba3f3-c30b-4116-821f-b26898388a7e,1,47806,Short Term,370,835620,2,Rent,Other,3070.97,12.8,12,10,0,48051,60764,0,0
83f78f25-4ad7-41cc-a2af-180c005dc904,1,274560,Long Term,350,836874,2,Rent,Medical Bills,12134.73,11.5,12,14,0,283708,583484,0,0
dce615af-d453-4219-b6eb-46aaf400590b,0,449570,Long Term,706,926630,2,Own Home,Debt Consolidation,10501.87,18.9,12,11,0,246506,375540,0,0
b6e58c29-57f6-4d62-ad08-929fd208baa9,0,360030,Long Term,708,932786,2,Rent,Debt Consolidation,18189.46,10.6,12,10,0,150081,272382,0,0
f9a1cbe2-eadf-46d0-8cec-62904a24d2e3,1,266904,Long Term,306,949316,2,Home Mortgage,Debt Consolidation,10600.67,20.3,12,15,0,322791,1044010,0,0
b7c95fd7-7c4b-4a3c-ac1d-98309b4c5c7b,0,224136,Short Term,708,970216,2,Rent,Debt Consolidation,11400,19.7,12,9,0,96729,144694,0,0
2a0fdeeb-dad4-459c-9dee-ba8431cb4731,0,151228,Short Term,703,990508,2,Rent,Debt Consolidation,16343.42,15,12,9,0,87001,146212,0,0
e4974387-025a-4c96-ac2b-1049d55ce15f,0,258874,Short Term,740,1006088,2,Home Mortgage,Debt Consolidation,6313.32,21.3,12,8,0,229330,351714,0,0
03d2f5fb-d8c2-4710-b082-2d7b92d1fa0b,1,429836,Long Term,437,1031947,2,Own Home,Debt Consolidation,24422.79,12.9,12,15,0,3591,79992,0,0
79f44a5e-8222-4c88-a603-3b5af07789ef,0,53680,Short Term,741,1112640,2,Home Mortgage,vacation,11497.28,22,12,12,0,4769,95150,0,0
c10b95c9-79dd-4e97-b8b4-1351fe79f488,0,196526,Short Term,715,1131450,2,Rent,Debt Consolidation,21120.4,16.9,12,20,0,185668,475640,0,0
5fbcdebf-59ee-4c12-be04-f2f851d11593,0,309320,Long Term,499,1150203,2,Home Mortgage,Debt Consolidation,21182.72,18,12,6,0,416898,504922,0,0
87757435-ee42-4f42-be73-7038f3b63282,0,333938,Short Term,713,1153566,2,Rent,Debt Consolidation,20187.5,7.5,12,9,0,149397,458876,0,0
77a07e02-ee3c-41e6-bfe1-e722fd5243bd,0,559108,Long Term,714,1188013,2,Rent,Debt Consolidation,17523.13,11.8,12,7,0,459952,654280,0,0
e8b64fcd-acaa-482c-a0f0-7865c3f18903,0,174064,Short Term,735,1221415,2,Home Mortgage,Debt Consolidation,19949.81,12.2,12,14,0,357713,782958,0,0
019ef014-fa86-47de-940a-73add40e9572,1,219538,Short Term,486,1232416,2,Rent,wedding,18691.44,14.9,12,17,0,99446,426470,0,0
7ffcac1a-2f5b-4f67-b546-9484634b972a,1,348018,Long Term,463,1352534,2,Own Home,Debt Consolidation,23556.77,12.3,12,7,0,315286,365442,0,0
9070de1a-730d-45e5-b415-0d8fa99714a0,0,329120,Short Term,740,1364314,2,Home Mortgage,Debt Consolidation,14097.81,16.5,12,20,0,204611,467280,0,0
08336e39-0466-488e-ac9a-ee58de37317e,0,371690,Long Term,717,1378393,2,Home Mortgage,Debt Consolidation,29405.73,15.8,12,23,0,300960,476718,0,0
f44b57ee-3abd-4997-9c8d-dfebba4d1b6c,0,392326,Short Term,684,1403359,2,Rent,Debt Consolidation,7110.37,12.8,12,9,0,136553,198132,0,0
734b98c1-970b-4fbb-90a5-dd2fb7cf96d4,0,437800,Short Term,718,1417875,2,Rent,Debt Consolidation,22686,14.9,12,27,0,369132,582318,0,0
57467231-50a9-4232-bb5e-c57436546c04,0,223410,Long Term,687,1447097,2,Home Mortgage,Debt Consolidation,20259.32,12.2,12,12,0,46379,488268,0,0
72dc2880-4062-44ff-bfff-deb8dccb9b12,0,323312,Long Term,723,1554295,2,Home Mortgage,Debt Consolidation,15802.11,16.1,12,9,0,106115,208978,0,0
16edb90a-fd1b-4666-bfac-7db13ce9bb72,0,301048,Short Term,745,1578501,2,Home Mortgage,Debt Consolidation,21309.83,18.6,12,15,0,559037,1073468,0,0
3a16087a-ae07-42b3-998b-dd5121eada53,0,322916,Long Term,735,1580287,2,Rent,Debt Consolidation,16724.56,14,12,9,0,217949,497750,0,0
dfcb972b-dafd-49d5-be99-66ba845aa33c,0,224796,Short Term,748,1611371,2,Home Mortgage,Debt Consolidation,6083.04,20.2,12,16,0,322183,2049718,0,0
97352ea6-bc81-4a40-88fe-01a680d54238,0,264396,Long Term,678,1616425,2,Rent,Debt Consolidation,28422.29,18.9,12,10,2,89528,139524,0,2
cf0f1ba5-b481-47d5-b0ac-b0f18be4ebd4,0,176396,Short Term,711,1622391,2,Rent,Debt Consolidation,21091.14,14,12,9,1,57570,216458,0,0
002bc5f8-d5a8-4829-a6ca-5c624c9d15e6,0,779482,Short Term,655,1711805,2,Home Mortgage,Debt Consolidation,24678.34,21.9,12,14,0,177707,233816,0,0
7b862cbe-a644-4083-9efe-230365ad80a0,0,325578,Long Term,725,1874540,2,Home Mortgage,Home Improvements,16558.31,23.5,12,10,0,14801,206580,0,0
ecf9e047-4fad-4208-a3aa-30499d6dbb01,1,220396,Long Term,345,1903420,2,Rent,Debt Consolidation,18240.95,15.8,12,9,0,57608,66110,0,0
8227ddf1-a234-42d4-8c1a-9bc004e857b9,1,776248,Short Term,432,2011169,2,Home Mortgage,Debt Consolidation,25474.63,20.2,12,14,0,214073,612018,0,0
955daa1f-d798-4fbc-93b3-54091cc1475b,1,334620,Long Term,406,2311920,2,Rent,Other,70898.88,33.3,12,9,0,673474,1197878,0,0
bf67b9ed-2ad7-40c3-af38-af56d388aa18,0,336666,Short Term,706,2326056,2,Home Mortgage,Debt Consolidation,23454.36,16.9,12,15,0,349505,563640,0,0
412a64f0-50c7-448e-8b43-1bc51d308b5c,0,324896,Short Term,691,2338938,2,Rent,Business Loan,21050.48,23.3,12,12,0,77596,331518,0,0
ef6d753e-1aa8-40cc-a66c-bb3a7df4d337,0,333960,Short Term,745,2365044,2,Home Mortgage,Debt Consolidation,28183.46,23.7,12,10,0,703152,1020272,0,0
8095af90-cb8c-49c1-afb5-e2878be3cd0d,0,676214,Long Term,657,2543207,2,Home Mortgage,Debt Consolidation,25008.18,12.8,12,13,1,251921,510862,0,1
f17983db-edb8-42f0-a31c-39e1753d357a,1,429352,Long Term,446,2852280,2,Home Mortgage,Home Improvements,24482.07,13.5,12,8,0,1260783,2288176,0,0
2ea0aa65-39ff-4bcd-9d26-1a52fe6f8e2f,0,542146,Short Term,748,2902896,2,Home Mortgage,Debt Consolidation,9531.16,31.7,12,12,0,359955,1758614,0,0
6b061e47-b1fc-4c83-b5aa-82bf9b92d537,1,326502,Short Term,491,2932574,2,Rent,Debt Consolidation,21407.87,14.7,12,11,0,237329,378532,0,0
fb75258a-7cde-4a2d-81f0-e4b7489ec9e1,0,782716,Short Term,719,3186737,2,Home Mortgage,Debt Consolidation,33726.14,35.4,12,17,0,137427,473616,0,0
282e3281-769f-4f9d-86c6-3dccb5c4f767,0,333278,Short Term,727,3261977,2,Home Mortgage,Debt Consolidation,35066.21,19.2,12,18,0,422104,810524,0,0
5bc7542c-9ec6-4e95-b43d-71785821a9ce,1,580404,Short Term,413,3855860,2,Home Mortgage,Business Loan,25159.42,20.3,12,9,0,199082,460108,0,0
2f9e3516-0a12-4a5d-a61b-83de12fba9e4,0,150546,Short Term,713,557232,3,Rent,Other,3733.5,37.1,12,8,0,91466,131384,0,0
e465fd8b-2fc8-4584-9425-b317766e01ab,0,213026,Short Term,707,640737,3,Rent,Debt Consolidation,10999.29,18.3,12,11,0,193876,810392,0,0
210b1933-dd13-4f46-934f-7a066f893425,0,261052,Short Term,730,751488,3,Home Mortgage,Debt Consolidation,11397.72,17.7,12,14,0,365598,874654,0,0
5f723e66-6955-4398-a0bb-2b7833cbb1cb,0,337590,Short Term,532,813637,3,Rent,Medical Bills,17696.6,20.4,12,10,0,254942,470800,0,0
90b0ee93-dabc-4e96-851b-e5865bb02fa0,0,175934,Short Term,739,816677,3,Rent,Debt Consolidation,3763.52,13.5,12,5,0,149055,221540,0,0
85f8cb28-11b0-4928-8c39-914361d3c78a,1,224224,Short Term,401,871416,3,Rent,Buy a Car,10631.26,14,12,12,0,10279,228976,0,0
db92a503-3984-4940-8511-a3a9134466f8,1,68728,Short Term,376,927295,3,Home Mortgage,Home Improvements,2426.3,14,12,5,0,13433,75108,0,0
f214c69d-6c62-4b5d-85b1-8c5a2afe0135,0,126874,Short Term,743,936510,3,Home Mortgage,Debt Consolidation,4011.47,14.7,12,11,0,131499,362560,0,0
949e1ee2-3d27-4603-98be-de395b4ff3fd,0,138248,Short Term,736,970026,3,Rent,Buy a Car,6701.11,11.5,12,11,0,53295,127512,0,0
e451e573-66c8-49a9-8bbd-566052dac9ea,0,225346,Short Term,714,1059839,3,Rent,Debt Consolidation,12806.38,17.2,12,8,1,93442,225390,0,1
4871edda-0ab0-42cd-9315-d600e6d9c342,0,177496,Short Term,739,1073044,3,Home Mortgage,Debt Consolidation,15290.82,11,12,11,0,259749,378334,0,0
aca58ced-57dc-430b-bbde-547dd8ccf1a0,0,336446,Long Term,698,1084748,3,Home Mortgage,Debt Consolidation,22083.7,16.1,12,11,0,301473,961664,0,0
f53c03ce-9577-4933-b7ec-505d9eae141c,1,200772,Short Term,486,1127118,3,Rent,Business Loan,2000.7,9.6,12,7,0,55309,340582,0,0
802199f9-0143-4aab-827b-c5a430aee2d4,0,216612,Short Term,715,1139544,3,Home Mortgage,Debt Consolidation,16998.16,22,12,15,0,259730,617518,0,0
c8c775a3-dda2-474e-814a-ffd6c2ac6ff3,1,262504,Short Term,378,1152388,3,Rent,Debt Consolidation,15173.21,12.8,12,6,0,135432,324016,0,0
bce38209-0b88-4922-9c8f-770cd878ea5e,0,152240,Short Term,748,1164567,3,Home Mortgage,Debt Consolidation,12713.09,15.4,12,15,0,190893,1625272,0,0
